Fz,FC3,FC1,FCZ,FC2,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CP1,CPZ,CP2,CP4,P1,Pz,P2,POZ
18.408,17.578,19.238,16.797,14.110999999999999,11.182,11.425999999999998,11.865,10.985999999999999,11.572000000000001,10.547,8.4961,6.9336,8.1055,7.3242,6.6895,6.7871,6.4941,0.8789100000000001,1.9043,1.3672,-1.2695
8.2031,10.84,9.7168,8.0078,4.0527,4.7852,1.5137,4.4434,0.73242,3.3691,0.39063000000000003,2.0996,-0.24414,-1.8066,-3.8574,-2.0996,-0.58594,0.39063000000000003,-7.9102,-6.1523,-6.0547,-8.3984
6.4453,9.2773,7.372999999999999,6.4941,2.0508,2.1484,3.3203,2.6367,-0.29297,0.6835899999999999,-0.63477,1.8555,2.9785,-1.709,-3.2715,-3.0762,-0.8789100000000001,1.3184,-6.6406,-6.0059,-4.7852,-5.7617
7.7637,7.666,6.542999999999999,5.6641,2.7344,2.2461,5.0781,3.125,-0.24414,0.78125,-0.8300799999999999,0.6835899999999999,-2.4902,1.0742,-2.7832,-1.3184,-0.048827999999999996,1.2207,-4.3457,-4.7852,-3.9551,-4.541
0.09765599999999999,-1.3672,-3.1738,-4.1016,-5.4688,-6.1523,-2.9297,-6.5918,-10.156,-10.645,-10.4,-8.6426,-7.7148,-8.7402,-11.133,-12.744000000000002,-10.107000000000001,-8.8867,-14.795,-15.674000000000001,-14.745999999999999,-15.869000000000002
1.0742,-1.3672,-3.6621,-3.0273,-5.7129,-4.541,-5.2734,-6.6895,-11.035,-9.7656,-11.475,-7.959,-7.1777,-9.375,-12.695,-13.135,-11.767999999999999,-9.3262,-16.26,-16.65,-14.795,-19.189
6.25,0.0,2.832,-0.8789100000000001,0.14648,-3.418,-1.0742,-4.1992,-4.834,-6.7383,-5.5664,-5.2734,-2.3926,-6.1523,-5.6641,-9.4238,-5.0293,-2.6855,-9.9121,-9.668,-7.4219,-12.402000000000001
6.2988,-2.002,1.9043,-0.8300799999999999,1.3184,-0.24414,-1.5625,-4.0039,-3.2715,-6.2012,-2.5391,-2.6855,0.58594,-3.5645,-2.9785,-6.3477,-3.5156,-1.709,-8.0078,-6.7383,-4.1504,-8.0078
2.0508,-3.6621,-2.1484,-3.9551,-3.2715,-2.0996,-2.7832,-4.1504,-6.7383,-8.3008,-6.7871,-5.5664,-3.2715,-3.0762,-6.0547,-7.1289,-5.4199,-1.7578,-8.252,-6.9824,-4.4922,-6.1523
-1.6113,-6.2012,-5.2734,-10.547,-7.8613,-7.4707,-2.1484,-6.0547,-8.8379,-13.915999999999999,-9.3262,-8.0078,-3.125,-4.834,-6.6895,-10.059,-7.5684,-3.9551,-8.9844,-8.5938,-5.957000000000001,-5.4199
-6.0059,-8.0566,-7.9102,-13.77,-10.4,-10.205,-1.2207,-5.8105,-9.3262,-14.6,-10.693,-8.1543,-3.2715,-4.248,-5.8105,-9.668,-8.252,-5.6641,-8.3008,-7.4219,-4.9316,-2.7832
-5.0293,-7.0313,-7.959,-13.818,-9.4727,-9.082,1.5137,-4.2969,-8.6426,-14.453,-11.475,-11.23,-5.7617,-3.4668,-6.1035,-10.547,-9.3262,-7.959,-6.2988,-6.3477,-5.8105,-1.8066
-4.6387,-8.3984,-8.6426,-13.965,-10.547,-10.4,0.048827999999999996,-4.9805,-10.254000000000001,-15.674000000000001,-13.427999999999999,-14.014000000000001,-7.1289,-4.6387,-7.1777,-11.963,-14.355,-14.697000000000001,-9.8633,-10.547,-11.67,-9.0332
1.123,-0.39063000000000003,-1.5625,-2.3926,-2.7832,-1.0742,5.2734,3.6621,-2.1484,-3.5645,-5.8105,-6.7383,-2.6367,4.6875,-0.3418,-1.6113,-4.3457,-6.7871,-0.24414,-0.78125,-2.9785,0.8300799999999999
2.5391,1.0254,1.123,-0.39063000000000003,-0.5371100000000001,0.29297,6.1035,4.1504,-0.5371100000000001,-0.78125,-4.3945,-6.4941,-3.9551,5.6152,1.123,-0.09765599999999999,-2.5879,-5.6641,1.1719,1.2695,-1.709,3.4668
4.3945,-1.3672,1.8066,-1.2207,0.78125,-1.5625,4.1992,0.9277299999999999,-0.09765599999999999,-2.0996,-2.4902,-7.4707,-4.1504,1.6602,1.5137,-1.0742,-4.0039,-6.6406,-0.63477,-0.43945,-2.2949,2.3926
4.3945,1.3672,3.4668,0.29297,2.8809,-0.24414,5.8105,2.5391,1.6602,0.14648,0.8300799999999999,-3.7109,-0.8300799999999999,1.4648,3.7598,1.6602,1.6113,0.39063000000000003,2.6855,4.3457,3.2227,7.5684
-2.7832,-4.7852,-3.9551,-7.9102,-4.7852,-6.3965,-1.416,-5.7129,-5.9082,-9.1797,-5.4199,-6.4941,-2.6855,-7.372999999999999,-4.7852,-5.5176,-4.834,-2.7832,-6.2988,-3.7598,-2.6367,-0.19530999999999998
-5.7617,-4.4434,-6.9336,-7.9102,-8.5449,-6.7871,-4.3945,-6.7383,-10.693,-10.547,-9.7168,-6.4941,-5.957000000000001,-9.5703,-10.790999999999999,-6.6406,-6.7383,-3.6621,-9.4238,-6.6406,-4.9805,-5.5176
-4.541,-3.3691,-6.8359,-6.8848,-7.2266,-3.125,-6.2988,-6.1035,-8.9844,-8.4961,-6.9336,-2.1484,0.43945,-10.01,-9.5215,-6.1035,-4.0527,0.63477,-9.9609,-6.3965,-3.9551,-7.0801
-5.2734,-5.7129,-7.666,-5.9082,-6.8848,-2.5391,-7.9102,-6.6895,-10.4,-7.5195,-7.6172,0.39063000000000003,2.1484,-10.790999999999999,-11.133,-6.2012,-5.3223,-1.5137,-12.939,-9.082,-6.8359,-12.109000000000002
-2.0508,-3.9551,-5.5176,-4.1016,-5.2734,-0.3418,-7.4707,-6.9336,-9.8145,-6.3477,-6.3965,-0.048827999999999996,0.97656,-10.742,-11.133,-5.8105,-3.7598,0.29297,-11.963,-7.7637,-5.2246,-11.67
2.7832,-0.78125,-2.7344,-0.43945,-2.4902,2.832,-4.1016,-3.418,-5.7129,-4.0527,-4.5898,1.5625,-0.19530999999999998,-6.8848,-7.666,-3.0762,-3.2715,0.5371100000000001,-8.5449,-6.1523,-4.5898,-9.6191
4.1016,-0.48828,1.0254,0.29297,-1.1719,-0.97656,-1.9043,-3.9063,-4.9805,-4.2969,-4.4434,-2.0996,-2.9297,-6.0059,-7.0801,-4.1992,-2.5879,-0.43945,-7.8613,-6.2988,-4.7852,-8.1543
5.957000000000001,2.4902,2.1973,3.5156,0.19530999999999998,1.709,-0.29297,-1.6113,-3.8086,-2.4902,-3.418,-0.48828,-1.5625,-4.8828,-5.7617,-3.9063,-1.2207,0.73242,-5.957000000000001,-5.4688,-4.3457,-6.1035
0.3418,-2.6855,-3.418,-0.63477,-2.9297,-0.48828,-4.4922,-5.8594,-8.0078,-6.1035,-5.7617,-2.1973,-3.2715,-7.0801,-8.7891,-6.2012,-6.0059,-4.4434,-10.01,-9.7656,-9.0332,-10.84
6.0547,2.0508,3.3691,3.4668,3.5156,1.709,2.2461,-0.8789100000000001,-0.48828,-0.048827999999999996,1.0742,0.29297,-1.0742,-2.2461,-1.709,-2.2461,1.5625,0.8789100000000001,-3.418,-1.9531,-1.3672,-2.5879
2.8809,-3.0762,-0.19530999999999998,-0.6835899999999999,-0.29297,-2.3438,-0.73242,-5.4199,-3.3203,-4.1992,-1.6113,-4.1016,-5.1758,-5.2246,-3.5645,-4.9316,-3.0762,-3.418,-5.0293,-4.1504,-4.248,-4.541
-0.63477,-3.8574,-2.1484,-0.14648,-2.2461,-1.1719,-0.8789100000000001,-3.8574,-3.7109,-3.0273,-2.002,-2.5391,-5.4199,-1.5137,-1.8555,-1.5625,-1.4648,-1.9531,-1.7578,-0.9277299999999999,-1.9043,-0.78125
-3.5156,-7.8125,-5.5664,-6.8848,-6.7383,-6.9824,-0.19530999999999998,-6.5918,-6.6895,-8.8379,-7.1777,-9.0332,-9.1797,-2.0996,-3.2715,-6.0059,-6.3477,-7.4219,-2.3926,-3.418,-4.9316,-1.709
-9.5703,-8.9355,-11.377,-9.668,-14.404000000000002,-11.475,-3.1738,-5.5176,-11.865,-12.255999999999998,-16.162,-14.258,-15.625,-1.709,-8.5449,-8.4473,-13.915999999999999,-15.332,-5.6641,-7.5195,-10.937999999999999,-6.2012
-11.572000000000001,-14.062999999999999,-13.77,-14.404000000000002,-16.211,-17.188,-5.2734,-11.182,-15.625,-19.092,-19.775,-21.973000000000003,-16.309,-7.372999999999999,-11.67,-16.992,-19.189,-21.826,-9.6191,-12.305,-17.383,-11.23
-12.549000000000001,-13.085999999999999,-17.432000000000002,-14.062999999999999,-19.238,-16.26,-6.6406,-11.377,-19.678,-20.41,-23.779,-22.754,-22.021,-7.0313,-17.09,-17.627,-23.73,-27.197,-14.307,-17.139,-21.24,-14.16
-13.818,-15.575999999999999,-18.848,-15.234000000000002,-18.457,-14.16,-10.01,-13.525,-21.533,-19.775,-21.875,-18.896,-15.967,-9.5703,-18.506,-16.846,-19.629,-20.85,-14.062999999999999,-14.648,-16.748,-10.595999999999998
-12.012,-18.896,-17.139,-16.846,-16.064,-15.039000000000001,-10.059,-17.139,-20.117,-21.484,-17.871,-17.139,-10.645,-12.645999999999999,-16.846,-18.848,-17.578,-16.797,-14.844000000000001,-14.6,-15.234000000000002,-9.6191
-7.2266,-11.23,-13.085999999999999,-9.082,-11.279000000000002,-5.5664,-9.7656,-11.279000000000002,-16.504,-13.915999999999999,-13.525,-7.9102,-7.3242,-9.082,-15.575999999999999,-12.939,-12.744000000000002,-10.889000000000001,-13.427999999999999,-12.109000000000002,-11.182,-9.1309
-5.9082,-14.209000000000001,-11.377,-10.985999999999999,-9.2285,-7.959,-10.254000000000001,-14.795,-16.162,-16.113,-12.988,-9.7168,-7.6172,-14.697000000000001,-16.504,-17.188,-13.33,-10.254000000000001,-16.895,-15.674000000000001,-13.477,-12.988
-7.0313,-11.865,-12.402000000000001,-9.2773,-11.133,-6.2988,-10.595999999999998,-13.33,-16.992,-14.940999999999999,-13.574000000000002,-7.8613,-6.542999999999999,-13.574000000000002,-18.164,-16.26,-14.795,-11.182,-19.092,-17.627,-15.283,-15.479000000000001
-12.890999999999998,-15.479000000000001,-16.942999999999998,-13.77,-17.236,-12.939,-17.578,-18.75,-22.705,-21.143,-21.68,-16.455,-16.65,-21.094,-26.074,-23.096,-22.705,-19.922,-27.344,-26.27,-24.316,-25.488000000000003
-8.1055,-12.793,-12.402000000000001,-13.915999999999999,-13.623,-11.815999999999999,-10.4,-15.918,-18.848,-20.85,-18.066,-15.186,-12.890999999999998,-18.604,-21.924,-23.193,-20.459,-18.408,-24.706999999999997,-23.975,-22.266,-23.975
-9.7656,-11.279000000000002,-11.914000000000001,-14.892999999999999,-13.33,-13.379000000000001,-7.0801,-13.085999999999999,-16.748,-20.166,-17.041,-15.137,-12.207,-17.383,-18.994,-21.776999999999997,-19.336,-17.09,-24.706999999999997,-22.705,-21.24,-24.121
-13.037,-10.693,-15.186,-15.088,-16.992,-13.037,-10.498,-14.062999999999999,-20.898000000000003,-19.58,-19.775,-14.110999999999999,-15.186,-19.385,-22.705,-21.386999999999997,-18.604,-16.064,-25.439,-22.9,-21.973000000000003,-23.877
-10.84,-11.035,-13.915999999999999,-16.064,-15.479000000000001,-11.425999999999998,-8.0566,-13.965,-19.189,-20.752,-16.504,-11.23,-6.9336,-17.09,-19.775,-19.727,-16.455,-11.865,-22.021,-18.652,-17.041,-18.848
-12.012,-11.23,-13.574000000000002,-16.064,-14.6,-11.475,-6.7871,-12.109000000000002,-17.188,-19.727,-15.283,-9.8633,-6.542999999999999,-13.915999999999999,-16.992,-16.455,-12.744000000000002,-9.4238,-17.871,-15.380999999999998,-13.720999999999998,-15.137
-12.939,-11.767999999999999,-15.575999999999999,-14.014000000000001,-15.527000000000001,-10.107000000000001,-11.279000000000002,-13.135,-18.799,-16.26,-15.674000000000001,-8.7402,-9.1309,-14.014000000000001,-17.969,-14.745999999999999,-13.720999999999998,-10.985999999999999,-18.213,-16.309,-14.940999999999999,-15.088
-10.84,-14.795,-14.795,-16.162,-14.258,-14.6,-11.963,-18.311,-19.287,-19.727,-15.625,-13.672,-8.8379,-17.822,-18.555,-19.287,-17.041,-15.137,-21.875,-20.459,-20.117,-21.094
-11.719000000000001,-13.232000000000001,-15.43,-12.988,-14.014000000000001,-11.328,-15.527000000000001,-15.674000000000001,-19.482,-15.967,-15.527000000000001,-10.84,-9.082,-15.625,-17.627,-15.43,-14.355,-13.379000000000001,-18.848,-17.285,-17.92,-17.676
-6.8359,-9.0332,-10.449000000000002,-5.8594,-9.6191,-9.1797,-12.012,-11.475,-12.695,-10.107000000000001,-10.889000000000001,-9.2773,-6.3965,-10.156,-11.377,-9.4727,-10.547,-10.693,-12.939,-11.67,-13.184000000000001,-10.84
-3.3691,-9.5703,-9.0332,-5.2246,-7.666,-8.0566,-11.572000000000001,-13.77,-12.061,-10.498,-10.547,-10.985999999999999,-5.0781,-10.693,-10.4,-9.5703,-10.352,-10.84,-11.23,-9.6191,-11.572000000000001,-8.9355
-3.9063,-10.84,-8.6914,-7.1289,-6.8848,-7.8613,-9.9121,-13.574000000000002,-10.059,-9.7656,-8.5938,-10.985999999999999,-2.4414,-9.8633,-6.9824,-8.0078,-9.9121,-12.109000000000002,-7.9102,-7.0313,-9.2773,-5.1758
-6.0547,-10.84,-9.3262,-6.2988,-6.1523,-6.4453,-7.959,-10.254000000000001,-7.372999999999999,-6.542999999999999,-7.8613,-10.742,-4.6875,-5.3711,-3.1738,-4.541,-8.9844,-12.305,-3.5156,-4.1504,-7.7637,-2.6855
-7.9102,-13.867,-11.767999999999999,-9.8633,-6.0059,-4.7363,-8.4473,-12.255999999999998,-11.279000000000002,-9.082,-9.0332,-10.790999999999999,-5.4688,-6.6895,-5.9082,-7.7148,-9.9609,-13.379000000000001,-6.3965,-5.8594,-9.1309,-4.7363
-13.477,-16.65,-16.553,-13.135,-11.719000000000001,-8.7402,-10.352,-14.6,-15.43,-12.793,-11.620999999999999,-11.475,-9.668,-7.7637,-10.156,-10.645,-13.477,-15.137,-8.5449,-9.668,-12.305,-7.8613
-14.062999999999999,-17.09,-17.139,-13.867,-12.597999999999999,-10.254000000000001,-11.67,-15.625,-17.627,-14.404000000000002,-12.939,-11.865,-11.865,-9.7656,-13.720999999999998,-12.5,-13.818,-15.479000000000001,-12.158,-12.793,-13.280999999999999,-9.8633
-15.283,-17.236,-17.969,-14.6,-13.965,-9.6191,-15.186,-16.65,-18.994,-14.550999999999998,-13.915999999999999,-9.9121,-12.988,-11.279000000000002,-15.674000000000001,-13.672,-14.307,-14.892999999999999,-14.550999999999998,-14.404000000000002,-14.404000000000002,-11.767999999999999
-13.379000000000001,-13.33,-14.6,-10.449000000000002,-11.182,-7.7637,-12.939,-11.963,-14.16,-10.205,-9.7168,-5.5176,-10.985999999999999,-7.8125,-12.061,-9.6191,-9.9121,-10.84,-12.402000000000001,-11.719000000000001,-11.523,-13.280999999999999
-13.33,-11.963,-12.109000000000002,-9.2285,-8.8379,-6.7871,-12.450999999999999,-10.01,-11.572000000000001,-6.7871,-7.4219,-3.9551,-9.4238,-6.4941,-9.2773,-7.4219,-6.0547,-6.8848,-10.742,-8.3984,-8.3496,-10.107000000000001
-7.6172,-8.7402,-7.0313,-6.25,-5.1758,-5.0781,-9.0332,-9.0332,-6.6895,-5.5176,-3.7598,-3.0762,-5.3223,-5.7129,-5.127000000000001,-4.9805,-5.2246,-5.9082,-8.7402,-5.6641,-6.2012,-7.3242
-6.0547,-6.0547,-5.2734,-3.7598,-3.5645,-2.8809,-9.0332,-7.5195,-5.7129,-3.5645,-4.0039,-3.2715,-9.1309,-5.4688,-5.3223,-3.1738,-3.0762,-5.5176,-6.1523,-3.0273,-4.8828,-4.4434
0.43945,2.002,1.9531,3.7598,1.7578,3.9063,-4.0039,-0.24414,0.58594,3.4668,2.0508,2.002,-2.7344,0.6835899999999999,0.78125,3.4668,1.9531,-1.0254,-0.8300799999999999,1.5625,-0.6835899999999999,-0.14648
6.0059,4.834,7.959,7.959,6.4941,6.3477,0.19530999999999998,2.2949,6.0059,6.0059,5.7129,4.1504,2.9785,1.6113,5.4688,6.1523,4.6387,0.6835899999999999,1.9043,4.5898,2.2461,3.125
6.0059,9.1797,8.9844,10.059,7.3242,7.8125,2.4414,5.7129,6.6895,8.3496,6.7383,5.957000000000001,2.002,3.2227,5.4688,7.2266,6.9824,3.5156,3.6621,7.372999999999999,5.1758,5.9082
1.2695,3.9551,5.5664,4.2969,2.2949,1.0742,1.4648,1.123,4.7363,4.0039,3.8086,1.0254,-2.5391,-0.19530999999999998,4.0527,4.5898,3.1738,0.73242,1.0254,4.3945,3.125,4.6875
0.48828,4.7363,4.4434,4.541,0.97656,0.6835899999999999,1.3672,2.7344,3.4668,4.1992,2.7832,1.4648,-1.8555,1.0742,3.5156,5.7617,4.8828,1.9531,3.6621,5.6641,4.3945,7.2266
-8.8867,-3.7598,-5.3711,-5.3223,-7.3242,-8.1055,-3.0273,-5.2734,-5.3223,-5.0293,-5.3711,-6.2012,-9.1309,-4.834,-4.1504,-2.9785,-3.3203,-5.127000000000001,-2.0996,-1.2695,-2.2461,1.5137
-10.547,-2.0508,-5.6152,-2.7832,-7.7637,-6.6895,-4.1992,-3.2715,-6.6406,-2.5879,-6.1523,-4.5898,-12.354000000000001,-2.6855,-4.7852,-2.3438,-4.9805,-8.0078,-3.9551,-3.418,-4.9805,-1.4648
-7.9102,-1.1719,-4.5898,-2.002,-6.0547,-6.1523,-4.2969,-4.6875,-6.542999999999999,-3.5156,-6.7383,-7.3242,-12.012,-4.9316,-6.2012,-5.6641,-7.3242,-10.352,-5.6152,-5.8594,-7.9102,-5.127000000000001
-10.84,-7.8125,-9.8633,-8.0078,-10.498,-10.742,-7.666,-10.547,-11.620999999999999,-10.254000000000001,-12.744000000000002,-14.648,-15.234000000000002,-9.082,-10.449000000000002,-12.158,-14.892999999999999,-17.383,-10.205,-12.5,-15.088,-11.133
-12.549000000000001,-6.4941,-9.7168,-8.3984,-13.184000000000001,-13.477,-7.5684,-10.302999999999999,-12.305,-12.305,-15.625,-17.725,-17.92,-8.1055,-12.744000000000002,-12.988,-16.699,-20.85,-12.061,-14.745999999999999,-17.725,-13.232000000000001
-15.039000000000001,-10.790999999999999,-12.645999999999999,-10.790999999999999,-16.895,-18.066,-12.255999999999998,-14.550999999999998,-15.283,-14.697000000000001,-20.166,-22.363000000000003,-25.049,-11.620999999999999,-15.770999999999999,-17.676,-21.68,-25.049,-15.039000000000001,-18.262,-20.41,-16.064
-17.188,-15.674000000000001,-15.234000000000002,-16.504,-19.189,-24.023000000000003,-11.865,-18.457,-16.846,-19.434,-21.24,-26.318,-22.559,-16.064,-16.016,-20.067999999999998,-23.145,-26.318,-15.625,-18.555,-20.02,-14.99
-15.137,-10.302999999999999,-11.67,-11.719000000000001,-15.967,-18.75,-7.9102,-10.352,-11.23,-12.061,-16.748,-19.678,-18.213,-7.0801,-9.2285,-10.107000000000001,-12.695,-16.357,-5.6152,-6.1523,-7.6172,-3.5156
-15.186,-9.4727,-9.2773,-11.23,-15.137,-18.018,-5.2734,-8.4473,-7.4219,-9.1797,-12.744000000000002,-18.213,-17.236,-3.0762,-4.0039,-5.7129,-9.4727,-13.965,-2.1973,-2.8809,-5.8594,-2.7344
-14.745999999999999,-5.0781,-7.9102,-7.959,-12.695,-13.184000000000001,-2.9785,-4.4922,-5.127000000000001,-6.1035,-10.645,-13.184000000000001,-14.99,-0.3418,-1.7578,-1.5137,-5.0781,-8.4961,0.43945,0.09765599999999999,-2.002,-1.8555
-9.2285,0.09765599999999999,-3.3203,-2.002,-4.8828,-1.3672,1.8555,3.125,0.97656,2.4414,-1.5625,0.5371100000000001,-0.73242,8.8867,4.834,6.4453,4.3457,1.6113,6.5918,7.2266,6.1035,4.4922
-11.572000000000001,-1.7578,-4.541,-3.2227,-6.4453,-5.0293,1.8555,2.6367,1.123,0.6835899999999999,-1.6602,0.5371100000000001,-4.2969,7.0313,4.834,5.957000000000001,3.1738,0.97656,6.25,7.5195,6.2988,5.4199
-17.188,-5.0781,-9.1309,-8.3008,-10.889000000000001,-9.4238,-1.3672,-0.8789100000000001,-4.6387,-4.3457,-7.4219,-3.2715,-8.3496,2.3926,-0.97656,-0.39063000000000003,-0.9277299999999999,-3.0273,1.5137,3.1738,2.002,3.5156
-18.652,-7.3242,-11.279000000000002,-9.6191,-14.110999999999999,-11.23,-3.0762,-3.2715,-7.0313,-7.1289,-9.6191,-4.6875,-10.302999999999999,1.123,-3.6621,-1.8066,-3.7598,-5.2246,-0.6835899999999999,1.2695,-0.8300799999999999,2.6367
-16.455,-10.302999999999999,-10.352,-11.719000000000001,-12.207,-14.16,-3.5645,-7.5684,-6.8359,-10.4,-8.7891,-9.7656,-13.135,-2.8809,-4.4434,-4.541,-5.2734,-6.8359,-1.709,1.123,-0.39063000000000003,5.2734
-14.453,-8.9355,-9.082,-11.182,-9.8145,-10.790999999999999,-1.2207,-6.5918,-6.2988,-9.2285,-6.8848,-6.1035,-6.4941,-2.6367,-3.3203,-3.6621,-3.0273,-4.1504,0.24414,2.2461,1.2207,7.8613
-14.453,-2.9297,-8.9355,-6.8848,-10.156,-5.5176,4.0527,0.19530999999999998,-5.4199,-4.7852,-6.6406,-1.2695,-3.8086,4.3945,-1.9531,1.2207,-0.97656,-1.3672,4.0039,4.248,3.125,10.547
-12.158,-8.6914,-9.7168,-11.914000000000001,-8.0566,-7.2266,2.1973,-6.2988,-6.6895,-10.645,-7.2754,-5.2246,-2.4902,-2.4414,-3.1738,-5.2734,-2.832,-2.6367,1.416,2.6367,0.43945,8.8867
-14.014000000000001,-9.1309,-12.109000000000002,-11.182,-11.572000000000001,-8.2031,-0.3418,-8.1543,-11.133,-11.914000000000001,-10.254000000000001,-5.0781,-5.957000000000001,-3.8574,-8.7402,-7.6172,-6.8359,-5.0293,-3.9063,-3.1738,-4.0527,2.6367
-18.213,-9.2285,-14.745999999999999,-12.207,-16.406,-13.085999999999999,-1.123,-7.5684,-13.280999999999999,-13.965,-14.502,-10.059,-12.450999999999999,-4.1504,-12.012,-10.4,-10.059,-9.1309,-6.7871,-7.2754,-8.0566,-2.5391
-14.062999999999999,-8.0078,-10.790999999999999,-12.109000000000002,-14.307,-13.867,-0.43945,-8.4961,-11.328,-14.453,-14.110999999999999,-11.767999999999999,-11.620999999999999,-6.5918,-11.719000000000001,-12.988,-12.012,-12.450999999999999,-10.498,-10.889000000000001,-12.354000000000001,-9.8633
-13.427999999999999,-3.3691,-9.7168,-8.4473,-13.623,-12.158,-0.3418,-5.2246,-10.889000000000001,-10.4,-13.672,-10.156,-13.965,-5.0293,-12.207,-10.205,-12.5,-14.453,-12.402000000000001,-11.815999999999999,-14.110999999999999,-14.209000000000001
-14.355,-5.0293,-9.668,-9.6191,-13.574000000000002,-13.33,-1.8066,-6.3477,-11.133,-11.279000000000002,-13.672,-11.815999999999999,-15.575999999999999,-7.2266,-12.207,-10.595999999999998,-12.988,-16.357,-13.232000000000001,-13.574000000000002,-15.43,-18.359
-7.372999999999999,2.1973,-4.3457,-3.125,-8.1543,-5.4199,3.5156,-0.63477,-5.4199,-4.7363,-7.5195,-5.0293,-8.5938,-0.048827999999999996,-5.8594,-3.418,-7.4219,-9.668,-5.6152,-6.5918,-9.2285,-10.302999999999999
-8.3984,-2.4902,-6.4941,-6.6406,-9.7656,-8.3984,1.9043,-4.2969,-7.7637,-9.1309,-9.1797,-8.3008,-8.1055,-3.5156,-6.6895,-6.8359,-7.9102,-9.7656,-5.4199,-6.8359,-9.4238,-8.4473
-9.2773,-6.2012,-9.6191,-9.4238,-10.352,-7.4219,-3.0273,-8.4473,-11.425999999999998,-10.645,-10.889000000000001,-8.2031,-8.3984,-6.0547,-9.1309,-8.1543,-9.9609,-10.645,-7.666,-8.1543,-10.790999999999999,-8.6426
-12.450999999999999,-13.135,-13.33,-15.283,-14.795,-17.725,-8.4961,-15.869000000000002,-15.039000000000001,-16.26,-14.844000000000001,-16.309,-13.085999999999999,-11.523,-11.620999999999999,-13.477,-15.186,-15.869000000000002,-12.109000000000002,-12.645999999999999,-14.355,-11.865
-14.355,-12.158,-15.234000000000002,-14.648,-17.383,-17.236,-12.549000000000001,-15.625,-16.748,-16.162,-18.896,-17.871,-15.575999999999999,-11.914000000000001,-14.745999999999999,-13.379000000000001,-15.380999999999998,-16.699,-11.425999999999998,-12.354000000000001,-13.77,-10.645
-17.334,-16.357,-17.383,-19.287,-20.654,-22.559,-18.213,-20.557,-18.262,-19.824,-20.557,-22.705,-19.092,-15.380999999999998,-15.039000000000001,-16.064,-18.896,-21.289,-13.085999999999999,-13.672,-15.527000000000001,-13.135
-6.5918,-5.5664,-4.4922,-8.0566,-9.1309,-12.305,-3.9551,-7.5195,-4.9805,-7.7148,-8.5449,-12.5,-7.2266,-1.8066,-1.8555,-2.8809,-6.1523,-9.9121,-0.97656,-0.6835899999999999,-3.9063,-0.6835899999999999
-3.8086,-4.0039,-2.4414,-5.7129,-4.8828,-6.8848,-4.0039,-4.3457,-1.9531,-4.541,-4.9805,-7.9102,-4.0039,0.9277299999999999,1.2207,-0.48828,-3.3691,-7.4219,1.8555,1.0742,-2.2949,0.8300799999999999
1.0254,3.7109,5.0781,2.5879,2.9297,1.4648,4.7852,5.6152,6.6406,5.0781,4.541,4.1016,5.1758,10.985999999999999,9.8633,9.1309,5.3711,2.2461,11.035,10.01,6.542999999999999,11.620999999999999
-1.9531,5.4199,2.2461,3.6133,1.5137,3.2227,3.3203,7.0801,3.5156,5.5176,3.3691,6.4453,2.5879,10.595999999999998,6.9336,7.7637,5.5176,2.6367,8.6426,7.9102,5.2734,9.9609
3.3691,7.4219,7.0801,6.1035,6.9824,6.2988,9.1309,8.4961,8.252,6.7871,9.1309,9.4727,8.6426,10.4,9.7168,7.5684,7.2754,5.6641,8.5449,7.5195,5.7129,9.1309
2.5879,8.9355,6.0547,8.3008,5.7129,6.3965,7.9102,8.7402,6.0059,6.6406,6.542999999999999,9.3262,6.3477,9.1797,5.7129,6.4453,6.1523,5.1758,5.4688,4.9316,3.5156,6.7871
4.248,10.156,8.2031,9.9609,6.4453,5.6641,7.5684,9.0332,7.372999999999999,8.0078,6.5918,7.5684,1.8555,7.666,5.5176,5.2246,4.7852,4.0039,3.6133,2.7832,1.8555,4.3457
7.5684,12.012,10.742,14.355,10.498,10.693,6.3965,9.8145,8.9355,12.450999999999999,9.9609,12.207,5.6152,6.4453,6.2988,7.8125,7.5684,7.959,3.1738,3.7598,4.8828,4.248
8.3008,12.305,10.742,16.699,13.280999999999999,14.453,3.6621,9.5215,8.6914,15.283,12.645999999999999,15.283,7.372999999999999,5.0293,6.3477,9.6191,12.109000000000002,12.305,4.541,6.542999999999999,8.0566,6.542999999999999
10.01,11.133,10.352,17.725,13.085999999999999,13.33,2.2461,8.9355,10.156,16.406,13.280999999999999,14.6,4.1504,4.9316,6.9824,10.84,9.668,10.352,3.6621,5.957000000000001,7.7637,6.2012
8.6426,9.9121,9.4238,18.018,12.305,12.255999999999998,-0.78125,6.25,7.2754,15.283,12.207,13.77,4.9316,2.3926,3.9551,9.668,10.498,12.012,3.0273,5.7129,9.1797,6.9824
9.5703,12.158,12.450999999999999,17.285,11.425999999999998,9.6191,1.6602,7.0801,9.1797,15.039000000000001,11.963,11.425999999999998,3.125,2.7832,4.248,7.5195,9.3262,9.7656,2.1973,4.9316,7.959,6.8359
11.279000000000002,12.988,15.186,16.211,11.620999999999999,5.3223,4.4434,6.4941,10.84,13.672,10.547,7.1289,1.6602,0.48828,5.2246,4.8828,5.5176,5.127000000000001,0.58594,2.1973,4.3457,2.5391
